dataset,Subject,SubjCode,Type,TypeCode,n1,n2,nsmall,nlarge,Accuracy,Updating,Loops,Trial,L,C,R,age
Barnardlong,Ursala,8,Sequential,2,1,2,1,2,1,3,,9,1,2,,Adults
Barnardlong,Ursala,8,Sequential,2,1,2,1,2,1,3,,11,1,2,,Adults
Barnardlong,Ursala,8,Sequential,2,2,1,1,2,1,3,,1,,2,1,Adults
Barnardlong,Ursala,8,Sequential,2,2,1,1,2,1,3,,14,2,,1,Adults
Barnardlong,Ursala,8,Sequential,2,1,2,1,2,0,3,,4,1,,2,Adults
Barnardlong,Ursala,8,Sequential,2,1,2,1,2,0,3,,20,1,,2,Adults
Barnardlong,Ursala,8,Sequential,2,1,2,1,2,0,3,,30,,1,2,Adults
Barnardlong,Ursala,8,Sequential,2,2,1,1,2,1,3,,24,2,1,,Adults
Barnardlong,Ursala,8,Sequential,2,2,1,1,2,1,3,,2,2,1,,Adults
Barnardlong,Ursala,8,Sequential,2,2,1,1,2,1,3,,8,,2,1,Adults
Barnardlong,Ursala,8,Sequential,2,2,1,1,2,1,3,,18,,2,1,Adults
Barnardlong,Ursala,8,Sequential,2,2,1,1,2,0,3,,2,2,,1,Adults
Barnardlong,Ursala,8,Sequential,2,1,2,1,2,1,3,,32,1,2,,Adults
Barnardlong,Ursala,8,Sequential,2,2,1,1,2,1,3,,18,2,1,,Adults
Barnardlong,Ursala,8,Sequential,2,1,2,1,2,1,3,,33,,1,2,Adults
Barnardlong,Ursala,8,Sequential,2,1,2,1,2,0,3,,5,,1,2,Adults
Barnardlong,Ursala,8,Sequential,2,1,2,1,2,1,3,,3,1,2,,Adults
Barnardlong,Ursala,8,Sequential,2,2,1,1,2,1,3,,10,2,1,,Adults
Barnardlong,Ursala,8,Sequential,2,2,1,1,2,1,3,,2,,2,1,Adults
Barnardlong,Ursala,8,Sequential,2,1,2,1,2,1,3,,21,1,,2,Adults
Barnardlong,Ursala,8,Sequential,2,1,2,1,2,1,3,,5,1,,2,Adults
Barnardlong,Ursala,8,Sequential,2,1,2,1,2,1,3,,2,1,,2,Adults
Barnardlong,Ursala,8,Sequential,2,2,1,1,2,0,3,,2,2,1,,Adults
Barnardlong,Ursala,8,Sequential,2,2,1,1,2,0,3,,5,,2,1,Adults
Barnardlong,Ursala,8,Sequential,2,1,2,1,2,1,3,,33,1,2,,Adults
Barnardlong,Ursala,8,Sequential,2,2,1,1,2,1,3,,1,,2,1,Adults
Barnardlong,Ursala,8,Sequential,2,1,2,1,2,1,3,,25,1,2,,Adults
Barnardlong,Ursala,8,Sequential,2,2,1,1,2,1,3,,17,2,1,,Adults
Barnardlong,Ursala,8,Sequential,2,1,2,1,2,1,3,,3,,1,2,Adults
Barnardlong,Ursala,8,Sequential,2,2,1,1,2,1,3,,1,2,,1,Adults
Barnardlong,Ursala,8,Sequential,2,2,1,1,2,0,3,,2,2,,1,Adults
Barnardlong,Ursala,8,Sequential,2,2,1,1,2,0,3,,1,,2,1,Adults
Barnardlong,Ursala,8,Sequential,2,1,2,1,2,1,3,,25,1,2,,Adults
Barnardlong,Ursala,8,Sequential,2,2,1,1,2,1,3,,32,2,1,,Adults
Barnardlong,Ursala,8,Sequential,2,1,2,1,2,1,3,,4,,1,2,Adults
Barnardlong,Ursala,8,Sequential,2,2,1,1,2,1,3,,26,2,1,,Adults
Barnardlong,Ursala,8,Sequential,2,1,2,1,2,1,3,,14,1,2,,Adults
Barnardlong,Ursala,8,Sequential,2,1,2,1,2,1,3,,3,1,2,,Adults
Barnardlong,Ursala,8,Sequential,2,1,2,1,2,1,3,,1,,1,2,Adults
Barnardlong,Ursala,8,Sequential,2,2,1,1,2,1,3,,5,2,,1,Adults
Barnardlong,Ursala,8,Sequential,2,1,2,1,2,1,3,,9,1,,2,Adults
Barnardlong,Ursala,8,Sequential,2,2,1,1,2,1,3,,29,2,1,,Adults
Barnardlong,Ursala,8,Sequential,2,1,2,1,2,1,3,,28,1,2,,Adults
Barnardlong,Ursala,8,Sequential,2,1,2,1,2,1,3,,1,1,2,,Adults
Barnardlong,Ursala,8,Sequential,2,1,2,1,2,1,3,,2,,1,2,Adults
Barnardlong,Ursala,8,Sequential,2,2,1,1,2,1,3,,31,2,,1,Adults
Barnardlong,Ursala,8,Sequential,2,1,2,1,2,1,3,,23,1,,2,Adults
Barnardlong,Ursala,8,Sequential,2,2,1,1,2,0,3,,1,2,1,,Adults
Barnardlong,Ursala,8,Sequential,2,2,1,1,2,0,3,,33,2,1,,Adults
Barnardlong,Ursala,8,Sequential,2,2,1,1,2,0,3,,3,,2,1,Adults
Barnardlong,Ursala,8,Sequential,2,1,2,1,2,1,3,,20,1,,2,Adults
Barnardlong,Ursala,8,Sequential,2,2,1,1,2,0,3,,32,2,1,,Adults
Barnardlong,Ursala,8,Sequential,2,1,2,1,2,1,3,,11,1,2,,Adults
Barnardlong,Ursala,8,Sequential,2,2,1,1,2,1,3,,3,2,,1,Adults
Barnardlong,Ursala,8,Sequential,2,2,1,1,2,1,3,,14,,2,1,Adults
Barnardlong,Ursala,8,Simultaneous,1,3,1,1,3,1,1,,28,,3,1,Adults
Barnardlong,Ursala,8,Simultaneous,1,1,3,1,3,1,1,,22,1,,3,Adults
Barnardlong,Ursala,8,Simultaneous,1,1,3,1,3,1,1,,8,,1,3,Adults
Barnardlong,Ursala,8,Simultaneous,1,3,1,1,3,1,1,,31,,3,1,Adults
Barnardlong,Ursala,8,Simultaneous,1,3,1,1,3,1,1,,25,,3,1,Adults
Barnardlong,Ursala,8,Simultaneous,1,1,3,1,3,1,1,,10,,1,3,Adults
Barnardlong,Ursala,8,Simultaneous,1,1,3,1,3,1,1,,12,,1,3,Adults
Barnardlong,Ursala,8,Simultaneous,1,1,4,1,4,1,1,,24,1,4,,Adults
Barnardlong,Ursala,8,Simultaneous,1,4,1,1,4,1,1,,11,4,1,,Adults
Barnardlong,Ursala,8,Simultaneous,1,1,4,1,4,1,1,,8,1,4,,Adults
Barnardlong,Ursala,8,Simultaneous,1,4,1,1,4,1,1,,20,,4,1,Adults
Barnardlong,Ursala,8,Simultaneous,1,4,1,1,4,1,1,,20,,4,1,Adults
Barnardlong,Ursala,8,Simultaneous,1,5,1,1,5,1,1,,4,5,1,,Adults
Barnardlong,Ursala,8,Simultaneous,1,5,1,1,5,1,1,,32,5,1,,Adults
Barnardlong,Ursala,8,Simultaneous,1,5,1,1,5,1,1,,21,5,1,,Adults
Barnardlong,Ursala,8,Simultaneous,1,5,1,1,5,1,1,,19,,5,1,Adults
Barnardlong,Ursala,8,Simultaneous,1,1,5,1,5,1,1,,32,1,,5,Adults
Barnardlong,Ursala,8,Simultaneous,1,6,1,1,6,1,1,,15,6,1,,Adults
Barnardlong,Ursala,8,Simultaneous,1,6,1,1,6,1,1,,7,,6,1,Adults
Barnardlong,Ursala,8,Simultaneous,1,1,6,1,6,1,1,,20,1,,6,Adults
Barnardlong,Ursala,8,Simultaneous,1,6,1,1,6,1,1,,25,,6,1,Adults
Barnardlong,Ursala,8,Simultaneous,1,1,6,1,6,1,1,,8,1,,6,Adults
Barnardlong,Ursala,8,Simultaneous,1,6,1,1,6,1,1,,15,,6,1,Adults
Barnardlong,Ursala,8,Simultaneous,1,7,1,1,7,1,1,,23,,7,1,Adults
Barnardlong,Ursala,8,Simultaneous,1,7,1,1,7,1,1,,15,7,,1,Adults
Barnardlong,Ursala,8,Simultaneous,1,7,1,1,7,1,1,,27,7,,1,Adults
Barnardlong,Ursala,8,Simultaneous,1,7,1,1,7,1,1,,26,,7,1,Adults
Barnardlong,Ursala,8,Simultaneous,1,7,1,1,7,1,1,,17,,7,1,Adults
Barnardlong,Ursala,8,Simultaneous,1,8,1,1,8,1,1,,26,8,1,,Adults
Barnardlong,Ursala,8,Simultaneous,1,1,8,1,8,1,1,,30,1,8,,Adults
Barnardlong,Ursala,8,Simultaneous,1,1,8,1,8,1,1,,12,1,8,,Adults
Barnardlong,Ursala,8,Simultaneous,1,8,1,1,8,1,1,,27,,8,1,Adults
Barnardlong,Ursala,8,Simultaneous,1,1,8,1,8,1,1,,18,,1,8,Adults
Barnardlong,Ursala,8,Simultaneous,1,3,2,2,3,0,1,,16,3,2,,Adults
Barnardlong,Ursala,8,Simultaneous,1,3,2,2,3,0,1,,8,3,2,,Adults
Barnardlong,Ursala,8,Simultaneous,1,3,2,2,3,0,1,,7,3,2,,Adults
Barnardlong,Ursala,8,Simultaneous,1,3,2,2,3,0,1,,23,3,2,,Adults
Barnardlong,Ursala,8,Simultaneous,1,2,3,2,3,0,1,,7,,2,3,Adults
Barnardlong,Ursala,8,Simultaneous,1,3,2,2,3,1,1,,4,3,2,,Adults
Barnardlong,Ursala,8,Simultaneous,1,3,2,2,3,1,1,,11,3,,2,Adults
Barnardlong,Ursala,8,Simultaneous,1,3,2,2,3,1,1,,29,3,,2,Adults
Barnardlong,Ursala,8,Simultaneous,1,2,3,2,3,1,1,,16,2,,3,Adults
Barnardlong,Ursala,8,Simultaneous,1,3,2,2,3,1,1,,33,3,,2,Adults
Barnardlong,Ursala,8,Simultaneous,1,2,4,2,4,0,1,,11,,2,4,Adults
Barnardlong,Ursala,8,Simultaneous,1,2,4,2,4,1,1,,23,2,4,,Adults
Barnardlong,Ursala,8,Simultaneous,1,2,4,2,4,1,1,,6,2,4,,Adults
Barnardlong,Ursala,8,Simultaneous,1,2,4,2,4,1,1,,16,2,4,,Adults
Barnardlong,Ursala,8,Simultaneous,1,2,4,2,4,1,1,,30,2,4,,Adults
Barnardlong,Ursala,8,Simultaneous,1,4,2,2,4,1,1,,8,4,,2,Adults
Barnardlong,Ursala,8,Simultaneous,1,4,2,2,4,1,1,,22,4,,2,Adults
Barnardlong,Ursala,8,Simultaneous,1,2,4,2,4,1,1,,8,,2,4,Adults
Barnardlong,Ursala,8,Simultaneous,1,2,4,2,4,1,1,,5,,2,4,Adults
Barnardlong,Ursala,8,Simultaneous,1,2,4,2,4,1,1,,11,2,,4,Adults
Barnardlong,Ursala,8,Simultaneous,1,4,2,2,4,1,1,,23,,4,2,Adults
Barnardlong,Ursala,8,Simultaneous,1,5,2,2,5,0,1,,19,5,2,,Adults
Barnardlong,Ursala,8,Simultaneous,1,5,2,2,5,1,1,,5,5,,2,Adults
Barnardlong,Ursala,8,Simultaneous,1,6,2,2,6,1,1,,26,6,2,,Adults
Barnardlong,Ursala,8,Simultaneous,1,2,6,2,6,1,1,,31,,2,6,Adults
Barnardlong,Ursala,8,Simultaneous,1,7,2,2,7,1,1,,9,,7,2,Adults
Barnardlong,Ursala,8,Simultaneous,1,2,8,2,8,1,1,,5,2,8,,Adults
Barnardlong,Ursala,8,Simultaneous,1,8,2,2,8,1,1,,19,8,,2,Adults
Barnardlong,Ursala,8,Simultaneous,1,3,4,3,4,0,1,,19,,3,4,Adults
Barnardlong,Ursala,8,Simultaneous,1,4,3,3,4,0,1,,10,4,,3,Adults
Barnardlong,Ursala,8,Simultaneous,1,3,4,3,4,1,1,,20,3,4,,Adults
Barnardlong,Ursala,8,Simultaneous,1,3,4,3,4,1,1,,19,3,,4,Adults
Barnardlong,Ursala,8,Simultaneous,1,3,4,3,4,1,1,,15,3,,4,Adults
Barnardlong,Ursala,8,Simultaneous,1,3,5,3,5,1,1,,11,3,5,,Adults
Barnardlong,Ursala,8,Simultaneous,1,3,5,3,5,1,1,,27,3,5,,Adults
Barnardlong,Ursala,8,Simultaneous,1,5,3,3,5,1,1,,26,5,,3,Adults
Barnardlong,Ursala,8,Simultaneous,1,3,6,3,6,1,1,,27,3,,6,Adults
Barnardlong,Ursala,8,Simultaneous,1,3,7,3,7,1,1,,6,3,,7,Adults
Barnardlong,Ursala,8,Simultaneous,1,4,7,4,7,1,1,,29,,4,7,Adults
Barnardlong,Ursala,8,Simultaneous,1,6,5,5,6,1,1,,21,6,5,,Adults
Barnardlong,Ursala,8,Simultaneous,1,5,6,5,6,1,1,,8,5,6,,Adults
Barnardlong,Ursala,8,Simultaneous,1,6,5,5,6,1,1,,28,6,,5,Adults
Barnardlong,Ursala,8,Simultaneous,1,6,5,5,6,1,1,,31,,6,5,Adults
Barnardlong,Ursala,8,Simultaneous,1,7,5,5,7,0,1,,31,7,5,,Adults
Barnardlong,Ursala,8,Simultaneous,1,7,5,5,7,0,1,,14,,7,5,Adults
Barnardlong,Ursala,8,Simultaneous,1,7,5,5,7,0,1,,9,7,,5,Adults
Barnardlong,Ursala,8,Simultaneous,1,7,5,5,7,1,1,,13,7,5,,Adults
Barnardlong,Ursala,8,Simultaneous,1,5,7,5,7,1,1,,9,,5,7,Adults
Barnardlong,Ursala,8,Simultaneous,1,5,7,5,7,1,1,,13,5,,7,Adults
Barnardlong,Ursala,8,Simultaneous,1,7,5,5,7,1,1,,7,,7,5,Adults
Barnardlong,Ursala,8,Simultaneous,1,8,5,5,8,0,1,,15,,8,5,Adults
Barnardlong,Ursala,8,Simultaneous,1,5,8,5,8,1,1,,27,5,8,,Adults
Barnardlong,Ursala,8,Simultaneous,1,5,8,5,8,1,1,,24,5,8,,Adults
Barnardlong,Ursala,8,Simultaneous,1,8,5,5,8,1,1,,31,,8,5,Adults
Barnardlong,Ursala,8,Simultaneous,1,5,8,5,8,1,1,,8,,5,8,Adults
Barnardlong,Ursala,8,Simultaneous,1,8,5,5,8,1,1,,17,,8,5,Adults
Barnardlong,Ursala,8,Simultaneous,1,5,8,5,8,1,1,,5,5,,8,Adults
Barnardlong,Ursala,8,Simultaneous,1,5,8,5,8,1,1,,4,,5,8,Adults
Barnardlong,Ursala,8,Simultaneous,1,5,8,5,8,1,1,,10,5,,8,Adults
Barnardlong,Ursala,8,Simultaneous,1,6,7,6,7,0,1,,22,6,,7,Adults
Barnardlong,Ursala,8,Simultaneous,1,7,6,6,7,0,1,,7,7,6,,Adults
Barnardlong,Ursala,8,Simultaneous,1,6,7,6,7,0,1,,16,,6,7,Adults
Barnardlong,Ursala,8,Simultaneous,1,7,6,6,7,0,1,,14,7,,6,Adults
Barnardlong,Ursala,8,Simultaneous,1,7,6,6,7,1,1,,15,7,,6,Adults
Barnardlong,Ursala,8,Simultaneous,1,6,7,6,7,1,1,,26,6,,7,Adults
Barnardlong,Ursala,8,Simultaneous,1,6,7,6,7,1,1,,21,6,,7,Adults
Barnardlong,Ursala,8,Simultaneous,1,6,7,6,7,1,1,,19,6,,7,Adults
Barnardlong,Ursala,8,Simultaneous,1,7,6,6,7,1,1,,27,7,,6,Adults
Barnardlong,Ursala,8,Simultaneous,1,7,6,6,7,1,1,,29,,7,6,Adults
Barnardlong,Ursala,8,Simultaneous,1,8,6,6,8,1,1,,9,8,6,,Adults
Barnardlong,Ursala,8,Simultaneous,1,6,8,6,8,1,1,,12,,6,8,Adults
Barnardlong,Ursala,8,Simultaneous,1,6,8,6,8,1,1,,22,,6,8,Adults
Barnardlong,Ursala,8,Simultaneous,1,6,8,6,8,1,1,,19,,6,8,Adults
Barnardlong,Ursala,8,Simultaneous,1,8,7,7,8,0,1,,6,8,7,,Adults
Barnardlong,Ursala,8,Simultaneous,1,7,8,7,8,0,1,,13,,7,8,Adults
Barnardlong,Ursala,8,Simultaneous,1,7,8,7,8,0,1,,18,,7,8,Adults
Barnardlong,Ursala,8,Simultaneous,1,8,7,7,8,0,1,,32,8,7,,Adults
Barnardlong,Ursala,8,Simultaneous,1,8,7,7,8,0,1,,5,8,,7,Adults
Barnardlong,Ursala,8,Simultaneous,1,7,8,7,8,1,1,,21,7,8,,Adults
Barnardlong,Ursala,8,Simultaneous,1,7,8,7,8,1,1,,4,7,,8,Adults
Barnardlong,Ursala,8,Simultaneous,1,8,7,7,8,1,1,,22,,8,7,Adults
Barnardlong,Ursala,8,Simultaneous,1,8,7,7,8,1,1,,24,,8,7,Adults
Barnardlong,Ursala,8,Simultaneous,1,7,8,7,8,1,1,,16,7,,8,Adults
Barnardlong,Ursala,8,Simultaneous,1,6,8,6,8,1,1,,9,6,,8,Adults
Barnardlong,Ursala,8,Simultaneous,1,6,5,5,6,0,1,,10,6,,5,Adults
Barnardlong,Ursala,8,Simultaneous,1,7,5,5,7,1,1,,6,,7,5,Adults
Barnardlong,Ursala,8,Simultaneous,1,5,8,5,8,1,1,,31,,5,8,Adults
Barnardlong,Ursala,8,Simultaneous,1,1,3,1,3,1,1,,13,1,3,,Adults
Barnardlong,Ursala,8,Simultaneous,1,4,3,3,4,0,1,,16,4,3,,Adults
Barnardlong,Ursala,8,Simultaneous,1,1,4,1,4,1,1,,26,1,4,,Adults
Barnardlong,Ursala,8,Simultaneous,1,3,4,3,4,1,1,,19,3,,4,Adults
Barnardlong,Ursala,8,Simultaneous,1,7,3,3,7,1,1,,30,7,,3,Adults
Barnardlong,Ursala,8,Simultaneous,1,1,5,1,5,1,1,,17,,1,5,Adults
Barnardlong,Ursala,8,Simultaneous,1,7,4,4,7,1,1,,33,,7,4,Adults
Barnardlong,Ursala,8,Simultaneous,1,5,4,4,5,1,1,,13,5,4,,Adults
Barnardlong,Ursala,8,Simultaneous,1,5,4,4,5,1,1,,10,,5,4,Adults
Barnardlong,Ursala,8,Simultaneous,1,4,5,4,5,1,1,,24,4,,5,Adults
Barnardlong,Ursala,8,Simultaneous,1,5,4,4,5,1,1,,16,5,,4,Adults
Barnardlong,Ursala,8,Simultaneous,1,6,4,4,6,0,1,,12,6,,4,Adults
Barnardlong,Ursala,8,Simultaneous,1,4,6,4,6,1,1,,15,4,6,,Adults
Barnardlong,Ursala,8,Simultaneous,1,4,6,4,6,1,1,,13,4,,6,Adults
Barnardlong,Ursala,8,Simultaneous,1,4,8,4,8,0,1,,17,4,,8,Adults
Barnardlong,Ursala,8,Simultaneous,1,4,8,4,8,1,1,,16,4,8,,Adults
Barnardlong,Ursala,8,Simultaneous,1,6,4,4,6,0,1,,23,6,4,,Adults
Barnardlong,Ursala,8,Simultaneous,1,3,8,3,8,1,1,,4,3,8,,Adults
Barnardlong,Ursala,8,Simultaneous,1,8,3,3,8,1,1,,33,8,,3,Adults
Barnardlong,Ursala,8,Simultaneous,1,3,8,3,8,1,1,,12,,3,8,Adults
Barnardlong,Ursala,8,Simultaneous,1,1,2,1,2,0,1,,4,1,2,,Adults
Barnardlong,Ursala,8,Simultaneous,1,1,2,1,2,0,1,,23,1,,2,Adults
Barnardlong,Ursala,8,Simultaneous,1,2,1,1,2,1,1,,9,2,1,,Adults
Barnardlong,Ursala,8,Simultaneous,1,1,2,1,2,1,1,,27,1,2,,Adults
Barnardlong,Ursala,8,Simultaneous,1,2,1,1,2,1,1,,2,2,,1,Adults
Barnardlong,Ursala,8,Simultaneous,1,1,2,1,2,1,1,,3,,1,2,Adults
Barnardlong,Ursala,8,Simultaneous,1,2,1,1,2,1,1,,16,2,,1,Adults
Barnardlong,Ursala,8,Simultaneous,1,2,1,1,2,1,1,,17,,2,1,Adults
Barnardlong,Ursala,8,Simultaneous,1,1,2,1,2,0,1,,29,,1,2,Adults
Barnardlong,Ursala,8,Simultaneous,1,1,2,1,2,1,1,,7,1,2,,Adults
Barnardlong,Ursala,8,Simultaneous,1,2,1,1,2,1,1,,27,2,1,,Adults
Barnardlong,Ursala,8,Simultaneous,1,1,2,1,2,1,1,,3,,1,2,Adults
Barnardlong,Ursala,8,Simultaneous,1,2,1,1,2,1,1,,13,2,,1,Adults
Barnardlong,Ursala,8,Simultaneous,1,1,2,1,2,1,1,,23,1,,2,Adults
Barnardlong,Ursala,8,Simultaneous,1,2,1,1,2,1,1,,2,,2,1,Adults
Barnardlong,Ursala,8,Simultaneous,1,1,2,1,2,0,1,,31,1,2,,Adults
Barnardlong,Ursala,8,Simultaneous,1,1,2,1,2,1,1,,13,1,2,,Adults
Barnardlong,Ursala,8,Simultaneous,1,1,2,1,2,1,1,,1,,1,2,Adults
Barnardlong,Ursala,8,Simultaneous,1,1,2,1,2,1,1,,3,1,,2,Adults
Barnardlong,Ursala,8,Simultaneous,1,1,2,1,2,1,1,,6,1,,2,Adults
Barnardlong,Ursala,8,Simultaneous,1,2,1,1,2,1,1,,10,2,,1,Adults
Barnardlong,Ursala,8,Simultaneous,1,1,2,1,2,1,1,,26,,1,2,Adults
Barnardlong,Ursala,8,Simultaneous,1,2,1,1,2,1,1,,32,2,,1,Adults
Barnardlong,Ursala,8,Simultaneous,1,1,2,1,2,0,1,,3,,1,2,Adults
Barnardlong,Ursala,8,Simultaneous,1,1,2,1,2,1,1,,1,1,2,,Adults
Barnardlong,Ursala,8,Simultaneous,1,2,1,1,2,1,1,,31,2,,1,Adults
Barnardlong,Ursala,8,Simultaneous,1,1,2,1,2,1,1,,20,1,,2,Adults
Barnardlong,Ursala,8,Simultaneous,1,2,1,1,2,0,1,,1,2,1,,Adults
Barnardlong,Ursala,8,Simultaneous,1,2,1,1,2,0,1,,28,,2,1,Adults
Barnardlong,Ursala,8,Simultaneous,1,2,1,1,2,1,1,,23,2,,1,Adults
Barnardlong,Ursala,8,Simultaneous,1,1,2,1,2,1,1,,24,1,,2,Adults
Barnardlong,Ursala,8,Simultaneous,1,2,1,1,2,0,1,,3,2,,1,Adults
Barnardlong,Ursala,8,Simultaneous,1,1,2,1,2,1,1,,1,1,2,,Adults
Barnardlong,Ursala,8,Simultaneous,1,1,2,1,2,1,1,,10,1,,2,Adults
Barnardlong,Ursala,8,Simultaneous,1,2,1,1,2,1,1,,22,2,1,,Adults
Barnardlong,Ursala,8,Simultaneous,1,1,2,1,2,1,1,,3,,1,2,Adults
Barnardlong,Ursala,8,Simultaneous,1,1,2,1,2,1,1,,14,1,,2,Adults
Barnardlong,Ursala,8,Simultaneous,1,2,1,1,2,1,1,,30,,2,1,Adults
Barnardlong,Ursala,8,Simultaneous,1,1,2,1,2,0,1,,26,,1,2,Adults
Barnardlong,Ursala,8,Simultaneous,1,1,2,1,2,1,1,,2,1,2,,Adults
Barnardlong,Ursala,8,Simultaneous,1,2,1,1,2,1,1,,7,2,,1,Adults
Barnardlong,Ursala,8,Simultaneous,1,1,2,1,2,1,1,,19,1,,2,Adults
Barnardlong,Ursala,8,Simultaneous,1,2,1,1,2,1,1,,28,,2,1,Adults
Barnardlong,Ursala,8,Simultaneous,1,1,2,1,2,1,1,,23,1,2,,Adults
Barnardlong,Ursala,8,Simultaneous,1,1,2,1,2,1,1,,3,,1,2,Adults
Barnardlong,Ursala,8,Simultaneous,1,2,1,1,2,1,1,,16,2,,1,Adults
Barnardlong,Ursala,8,Simultaneous,1,1,2,1,2,1,1,,30,1,,2,Adults
Barnardlong,Ursala,8,Simultaneous,1,1,2,1,2,1,1,,2,,1,2,Adults
Barnardlong,Ursala,8,Simultaneous,1,2,1,1,2,1,1,,10,,2,1,Adults
Barnardlong,Ursala,8,Simultaneous,1,2,1,1,2,1,1,,24,2,,1,Adults
Barnardlong,Ursala,8,Simultaneous,1,2,1,1,2,1,1,,3,,2,1,Adults
Barnardlong,Ursala,8,Simultaneous,1,2,1,1,2,1,1,,20,2,,1,Adults
Barnardlong,Ursala,8,Simultaneous,1,1,2,1,2,1,1,,26,,1,2,Adults
Barnardlong,Ursala,8,Simultaneous,1,1,2,1,2,0,1,,17,1,,2,Adults
Barnardlong,Ursala,8,Simultaneous,1,1,2,1,2,1,1,,10,1,2,,Adults
Barnardlong,Ursala,8,Simultaneous,1,2,1,1,2,1,1,,28,2,1,,Adults
Barnardlong,Ursala,8,Simultaneous,1,2,1,1,2,1,1,,2,2,,1,Adults
Barnardlong,Ursala,8,Simultaneous,1,1,2,1,2,1,1,,12,,1,2,Adults
Barnardlong,Ursala,8,Simultaneous,1,2,1,1,2,1,1,,31,,2,1,Adults
Barnardlong,Ursala,8,Simultaneous,1,1,2,1,2,0,1,,1,1,,2,Adults
Barnardlong,Ursala,8,Simultaneous,1,2,1,1,2,1,1,,2,2,1,,Adults
Barnardlong,Ursala,8,Simultaneous,1,1,2,1,2,1,1,,20,1,,2,Adults
Barnardlong,Ursala,8,Simultaneous,1,2,1,1,2,1,1,,8,,2,1,Adults
Barnardlong,Ursala,8,Simultaneous,1,1,2,1,2,1,1,,25,,1,2,Adults
Barnardshort,Jefferson,1,Sequential,2,1,2,1,2,1,3,,1,1,2,,Adults
Barnardshort,Jefferson,1,Sequential,2,1,2,1,2,1,3,,1,1,2,,Adults
Barnardshort,Jefferson,1,Sequential,2,1,2,1,2,1,3,,2,,1,2,Adults
Barnardshort,Jefferson,1,Sequential,2,1,2,1,2,1,3,,2,,1,2,Adults
Barnardshort,Jefferson,1,Sequential,2,2,1,1,2,0,3,,3,2,,1,Adults
Barnardshort,Jefferson,1,Sequential,2,2,1,1,2,0,3,,3,2,,1,Adults
Barnardshort,Jefferson,1,Sequential,2,2,1,1,2,1,3,,7,,2,1,Adults
Barnardshort,Jefferson,1,Sequential,2,2,1,1,2,0,3,,7,,2,1,Adults
Barnardshort,Jefferson,1,Sequential,2,8,2,2,8,0,10,,9,8,2,,Adults
Barnardshort,Jefferson,1,Sequential,2,7,1,1,7,0,8,,10,7,,1,Adults
Barnardshort,Jefferson,1,Sequential,2,1,5,1,5,1,6,,13,1,5,,Adults
Barnardshort,Jefferson,1,Sequential,2,7,2,2,7,0,9,,14,,7,2,Adults
Barnardshort,Jefferson,1,Sequential,2,8,4,4,8,0,12,,17,,8,4,Adults
Barnardshort,Jefferson,1,Sequential,2,5,6,5,6,1,11,,19,5,,6,Adults
Barnardshort,Jefferson,1,Sequential,2,2,4,2,4,1,6,,22,,2,4,Adults
Barnardshort,Jefferson,1,Sequential,2,4,1,1,4,0,5,,24,4,,1,Adults
Barnardshort,Jefferson,1,Sequential,2,1,2,1,2,1,3,,4,1,,2,Adults
Barnardshort,Jefferson,1,Sequential,2,2,1,1,2,0,3,,5,2,1,,Adults
Barnardshort,Jefferson,1,Sequential,2,2,1,1,2,0,3,,7,,2,1,Adults
Barnardshort,Jefferson,1,Sequential,2,1,2,1,2,1,3,,4,1,,2,Adults
Barnardshort,Jefferson,1,Sequential,2,2,1,1,2,0,3,,5,2,1,,Adults
Barnardshort,Jefferson,1,Sequential,2,2,1,1,2,0,3,,7,,2,1,Adults
Barnardshort,Jefferson,1,Sequential,2,1,2,1,2,1,3,,4,1,,2,Adults
Barnardshort,Jefferson,1,Sequential,2,2,1,1,2,0,3,,5,2,1,,Adults
Barnardshort,Jefferson,1,Sequential,2,2,1,1,2,1,3,,7,,2,1,Adults
Barnardshort,Jefferson,1,Sequential,2,4,7,4,7,0,11,,9,4,,7,Adults
Barnardshort,Jefferson,1,Sequential,2,5,2,2,5,0,7,,10,5,2,,Adults
Barnardshort,Jefferson,1,Sequential,2,6,3,3,6,1,9,,14,,6,3,Adults
Barnardshort,Jefferson,1,Sequential,2,6,7,6,7,1,13,,16,6,7,,Adults
Barnardshort,Jefferson,1,Sequential,2,3,5,3,5,0,8,,19,,3,5,Adults
Barnardshort,Jefferson,1,Sequential,2,3,8,3,8,1,11,,20,3,8,,Adults
Barnardshort,Jefferson,1,Sequential,2,3,2,2,3,1,5,,23,3,,2,Adults
Barnardshort,Jefferson,1,Sequential,2,6,8,6,8,1,14,,24,,6,8,Adults
Barnardshort,Jefferson,1,Sequential,2,6,1,1,6,1,7,,26,,6,1,Adults
Barnardshort,Jefferson,1,Sequential,2,5,7,5,7,1,12,,28,5,,7,Adults
Barnardshort,Jefferson,1,Sequential,2,3,4,3,4,1,7,,29,3,,4,Adults
Barnardshort,Jefferson,1,Sequential,2,8,1,1,8,0,9,,32,8,1,,Adults
Barnardshort,Jefferson,1,Sequential,2,8,5,5,8,0,13,,33,8,,5,Adults
Barnardshort,Jefferson,1,Simultaneous,1,1,2,1,2,1,1,,4,1,,2,Adults
Barnardshort,Jefferson,1,Simultaneous,1,1,2,1,2,1,1,,4,1,,2,Adults
